"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","19533","Выделение части товара","tests","Tue Jan 28 16:29:15 GMT 2025","passed","Tue Jan 28 16:29:35 GMT 2025","","test_cart","",""
"","16926","Вернутся в корзину через кнопку 'Вернутся в корзину'","tests","Tue Jan 28 16:37:18 GMT 2025","passed","Tue Jan 28 16:37:35 GMT 2025","","test_cart","",""
"","0","Удаление всего товара в блоке (Блок 'Недоступно для заказа')","tests","Tue Jan 28 16:39:14 GMT 2025","skipped","Tue Jan 28 16:39:14 GMT 2025","","test_cart","",""
"","17178","Применение валидного промокода","tests","Tue Jan 28 16:39:25 GMT 2025","passed","Tue Jan 28 16:39:42 GMT 2025","","test_checkout","",""
"","26215","Редактирование ПВЗ","tests","Tue Jan 28 16:55:03 GMT 2025","failed","Tue Jan 28 16:55:30 GMT 2025","","test_checkout","",""
"","14765","Раскрытие блока 'Промокод'","tests","Tue Jan 28 16:40:01 GMT 2025","passed","Tue Jan 28 16:40:15 GMT 2025","","test_checkout","",""
"","38310","Редактирование адреса курьера с дополнительной информацией","tests","Tue Jan 28 16:57:08 GMT 2025","passed","Tue Jan 28 16:57:46 GMT 2025","","test_checkout","",""
"","22488","Добавление ПВЗ","tests","Tue Jan 28 16:52:29 GMT 2025","failed","Tue Jan 28 16:52:51 GMT 2025","","test_checkout","",""
"","15921","Применение валидного промокода к неподходящему товару","tests","Tue Jan 28 16:40:16 GMT 2025","passed","Tue Jan 28 16:40:31 GMT 2025","","test_checkout","",""
"","6634","Добавление товара из поиска","tests","Tue Jan 28 16:28:11 GMT 2025","passed","Tue Jan 28 16:28:17 GMT 2025","","test_add_to_cart","",""
"","19036","Закрытие окна Изменить получателя через нажатие на пространство вне окна","tests","Tue Jan 28 16:50:40 GMT 2025","passed","Tue Jan 28 16:50:59 GMT 2025","","test_checkout","",""
"","14152","Открытие листинга адресов пользователем с адресами","tests","Tue Jan 28 16:50:59 GMT 2025","passed","Tue Jan 28 16:51:13 GMT 2025","","test_checkout","",""
"","16180","Выбор нового адреса","tests","Tue Jan 28 16:46:06 GMT 2025","passed","Tue Jan 28 16:46:23 GMT 2025","","test_checkout","",""
"","10510","Удаление адреса","tests","Tue Jan 28 16:58:41 GMT 2025","passed","Tue Jan 28 16:58:51 GMT 2025","","test_checkout","",""
"","19978","Отмена удаления получателя","tests","Tue Jan 28 16:47:15 GMT 2025","passed","Tue Jan 28 16:47:35 GMT 2025","","test_checkout","",""
"","43316","Переход в карты через листинг адресов курьера","tests","Tue Jan 28 17:01:06 GMT 2025","broken","Tue Jan 28 17:01:49 GMT 2025","","test_checkout","",""
"","18906","Отмена удаления товара","tests","Tue Jan 28 16:31:58 GMT 2025","passed","Tue Jan 28 16:32:17 GMT 2025","","test_cart","",""
"","15128","Активация подсказки","tests","Tue Jan 28 16:41:05 GMT 2025","passed","Tue Jan 28 16:41:20 GMT 2025","","test_checkout","",""
"","20436","Число рядом с кнопкой удалить","tests","Tue Jan 28 16:29:35 GMT 2025","passed","Tue Jan 28 16:29:55 GMT 2025","","test_cart","",""
"","0","Удаление товара нажатием на крестик (Блок 'Недоступно для заказа')","tests","Tue Jan 28 16:39:14 GMT 2025","skipped","Tue Jan 28 16:39:14 GMT 2025","","test_cart","",""
"","9320","Изменение цены в блоке калькуляции по части позиций (Счетчик)","tests","Tue Jan 28 16:31:30 GMT 2025","passed","Tue Jan 28 16:31:40 GMT 2025","","test_cart","",""
"","60841","Активация окна изменения цены","tests","Tue Jan 28 16:34:17 GMT 2025","passed","Tue Jan 28 16:35:17 GMT 2025","","test_cart","",""
"","19057","Переход с пустой корзины 'На главную'","tests","Tue Jan 28 16:32:17 GMT 2025","passed","Tue Jan 28 16:32:36 GMT 2025","","test_cart","",""
"","14573","Открытие карт","tests","Tue Jan 28 16:51:13 GMT 2025","passed","Tue Jan 28 16:51:28 GMT 2025","","test_checkout","",""
"","13553","Переход в листинг адресов через кнопку Курьер","tests","Tue Jan 28 16:59:12 GMT 2025","passed","Tue Jan 28 16:59:26 GMT 2025","","test_checkout","",""
"","10711","Изменение количества товара через счетчик","tests","Tue Jan 28 16:31:20 GMT 2025","passed","Tue Jan 28 16:31:30 GMT 2025","","test_cart","",""
"","18556","Применение невалидного промокода","tests","Tue Jan 28 16:39:42 GMT 2025","passed","Tue Jan 28 16:40:01 GMT 2025","","test_checkout","",""
"","4668","test_header_link2[chromium]","tests.Heder_links","Tue Jan 28 16:27:11 GMT 2025","passed","Tue Jan 28 16:27:16 GMT 2025","","test_dostavka-oplata","",""
"","5021","test_header_link[chromium]","tests.Heder_links","Tue Jan 28 16:27:32 GMT 2025","passed","Tue Jan 28 16:27:37 GMT 2025","","test_promos","",""
"","18761","Удаление товара нажатием на крестик (Корзина)","tests","Tue Jan 28 16:30:16 GMT 2025","passed","Tue Jan 28 16:30:35 GMT 2025","","test_cart","",""
"","18247","Закрытие окна Изменить получателя через крестик","tests","Tue Jan 28 16:50:22 GMT 2025","passed","Tue Jan 28 16:50:40 GMT 2025","","test_checkout","",""
"","40515","Вернутся в корзину через нажатие на пространство вне окна","tests","Tue Jan 28 16:38:33 GMT 2025","broken","Tue Jan 28 16:39:14 GMT 2025","","test_cart","",""
"","23964","Добавление адреса курьера","tests","Tue Jan 28 16:56:36 GMT 2025","failed","Tue Jan 28 16:57:00 GMT 2025","","test_checkout","",""
"","18295","Добавление нового получателя со всеми полями","tests","Tue Jan 28 16:41:20 GMT 2025","passed","Tue Jan 28 16:41:39 GMT 2025","","test_checkout","",""
"","17116","Открытие окна Изменить получателя","tests","Tue Jan 28 16:47:35 GMT 2025","passed","Tue Jan 28 16:47:53 GMT 2025","","test_checkout","",""
"","8781","Отправка на печать","tests","Tue Jan 28 16:31:11 GMT 2025","passed","Tue Jan 28 16:31:20 GMT 2025","","test_cart","",""
