"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10331","Изменение цены в блоке калькуляции по части позиций (Счетчик)","tests","Sun Jun 08 05:26:03 GMT 2025","passed","Sun Jun 08 05:26:13 GMT 2025","","test_cart","",""
"","16288","Очистка поля 'Промокод'","tests","Sun Jun 08 05:33:06 GMT 2025","passed","Sun Jun 08 05:33:23 GMT 2025","","test_checkout","",""
"","14652","Открытие модального окна Новый получатель через блок Покупатель и получатель","tests","Sun Jun 08 05:41:15 GMT 2025","passed","Sun Jun 08 05:41:30 GMT 2025","","test_checkout","",""
"","36461","Сохраниение нового получателя с некоретными даными","tests","Sun Jun 08 05:59:03 GMT 2025","passed","Sun Jun 08 05:59:40 GMT 2025","","test_checkout","",""
"","14115","Открытие карты через кнопку Выберите способ и адрес получения","tests","Sun Jun 08 05:53:58 GMT 2025","passed","Sun Jun 08 05:54:12 GMT 2025","","test_checkout","",""
"","17569","Применение невалидного промокода","tests","Sun Jun 08 05:31:57 GMT 2025","passed","Sun Jun 08 05:32:15 GMT 2025","","test_checkout","",""
"","15300","Добавление товара из листинга","tests","Sun Jun 08 05:20:14 GMT 2025","passed","Sun Jun 08 05:20:30 GMT 2025","","test_add_to_cart","",""
"","15808","Применение валидного промокода к неподходящему товару","tests","Sun Jun 08 05:32:30 GMT 2025","passed","Sun Jun 08 05:32:46 GMT 2025","","test_checkout","",""
"","33099","Вернутся в корзину через кнопку 'Вернутся в корзину'","tests","Sun Jun 08 05:30:37 GMT 2025","passed","Sun Jun 08 05:31:10 GMT 2025","","test_cart","",""
"","38637","Закрытие окна удаления получателя","tests","Sun Jun 08 05:43:38 GMT 2025","passed","Sun Jun 08 05:44:17 GMT 2025","","test_checkout","",""
"","15349","Открытие листинга адресов пользователем с адресами (через кнопку Изменить)","tests","Sun Jun 08 05:53:42 GMT 2025","passed","Sun Jun 08 05:53:58 GMT 2025","","test_checkout","",""
"","39935","Переход в чек-аут","tests","Sun Jun 08 05:20:57 GMT 2025","passed","Sun Jun 08 05:21:37 GMT 2025","","test_cart","",""
"","44935","Переход на страницы Политика конфиденциальности и Договор-оферта","tests","Sun Jun 08 05:35:10 GMT 2025","passed","Sun Jun 08 05:35:55 GMT 2025","","test_checkout","",""
"","43496","Редактирование адреса курьера с дополнительной информацией","tests","Sun Jun 08 05:49:50 GMT 2025","passed","Sun Jun 08 05:50:33 GMT 2025","","test_checkout","",""
"","18719","Открытие карт","tests","Sun Jun 08 05:46:48 GMT 2025","passed","Sun Jun 08 05:47:06 GMT 2025","","test_checkout","",""
"","19693","Изменение цены в блоке калькуляции по всем позициям","tests","Sun Jun 08 05:24:46 GMT 2025","passed","Sun Jun 08 05:25:06 GMT 2025","","test_cart","",""
"","13963","Переход в листинг адресов через кнопку Курьер","tests","Sun Jun 08 05:52:43 GMT 2025","passed","Sun Jun 08 05:52:57 GMT 2025","","test_checkout","",""
"","26213","Добавление нового получателя только с обязательными полями","tests","Sun Jun 08 05:39:20 GMT 2025","passed","Sun Jun 08 05:39:46 GMT 2025","","test_checkout","",""
"","50267","Удаление адреса","tests","Sun Jun 08 05:51:06 GMT 2025","passed","Sun Jun 08 05:51:56 GMT 2025","","test_checkout","",""
"","26488","Изменение всех полей получателя","tests","Sun Jun 08 05:44:49 GMT 2025","passed","Sun Jun 08 05:45:15 GMT 2025","","test_checkout","",""
"","19869","Закрытие окна Изменить получателя через крестик","tests","Sun Jun 08 05:46:08 GMT 2025","passed","Sun Jun 08 05:46:28 GMT 2025","","test_checkout","",""
"","32130","Редактирование адреса курьера","tests","Sun Jun 08 05:49:05 GMT 2025","passed","Sun Jun 08 05:49:37 GMT 2025","","test_checkout","",""
"","20166","Закрытие листинга покупателей","tests","Sun Jun 08 06:04:12 GMT 2025","passed","Sun Jun 08 06:04:32 GMT 2025","","test_checkout","",""
"","28102","Редактирование ПВЗ","tests","Sun Jun 08 05:47:42 GMT 2025","passed","Sun Jun 08 05:48:10 GMT 2025","","test_checkout","",""
"","83036","Сохранение нового получателя с некорректным ФИО","tests","Sun Jun 08 06:01:43 GMT 2025","passed","Sun Jun 08 06:03:06 GMT 2025","","test_checkout","",""
"","35143","Способ 'Оплата при получении' не доступен","tests","Sun Jun 08 05:55:41 GMT 2025","passed","Sun Jun 08 05:56:16 GMT 2025","","test_checkout","",""
"","25028","При переключении аккаунта меняется состав контрагентов в чек-ауте","tests","Sun Jun 08 06:04:32 GMT 2025","passed","Sun Jun 08 06:04:57 GMT 2025","","test_checkout","",""
"","7965","Переход на страницу 'Статьи'","tests","Sun Jun 08 06:04:57 GMT 2025","passed","Sun Jun 08 06:05:05 GMT 2025","","test_header_links","",""
"","19527","Выбор нового адреса","tests","Sun Jun 08 05:52:09 GMT 2025","passed","Sun Jun 08 05:52:29 GMT 2025","","test_checkout","",""
"","21017","Выделение части товара","tests","Sun Jun 08 05:23:20 GMT 2025","passed","Sun Jun 08 05:23:41 GMT 2025","","test_cart","",""
"","19820","Переход с пустой корзины 'На главную'","tests","Sun Jun 08 05:26:52 GMT 2025","passed","Sun Jun 08 05:27:12 GMT 2025","","test_cart","",""
"","19148","Отмена удаления товара","tests","Sun Jun 08 05:26:33 GMT 2025","passed","Sun Jun 08 05:26:52 GMT 2025","","test_cart","",""
"","35384","Активация окна изменения цены","tests","Sun Jun 08 05:27:52 GMT 2025","passed","Sun Jun 08 05:28:27 GMT 2025","","test_cart","",""
"","24436","Итоговая стоимость заказа со скидкой по акции","tests","Sun Jun 08 05:34:19 GMT 2025","passed","Sun Jun 08 05:34:44 GMT 2025","","test_checkout","",""
"","30755","При переключении покупателя меняется цена в блоках Итого и Доставка","tests","Sun Jun 08 06:03:28 GMT 2025","passed","Sun Jun 08 06:03:59 GMT 2025","","test_checkout","",""
"","5376","Переход на страницу 'Акции'","tests","Sun Jun 08 06:05:45 GMT 2025","passed","Sun Jun 08 06:05:50 GMT 2025","","test_header_links","",""
"","18534","Закрытие окна Новый получатель через нажатие на пространство вне окна","tests","Sun Jun 08 05:40:57 GMT 2025","passed","Sun Jun 08 05:41:15 GMT 2025","","test_checkout","",""
"","26186","Создание нового получателя со всеми валидными символами в ФИО","tests","Sun Jun 08 05:39:59 GMT 2025","passed","Sun Jun 08 05:40:25 GMT 2025","","test_checkout","",""
"","5822","Переход на страницу 'Магазины'","tests","Sun Jun 08 06:05:11 GMT 2025","passed","Sun Jun 08 06:05:17 GMT 2025","","test_header_links","",""
"","20987","В блоке отображается название выбранного контрагента","tests","Sun Jun 08 05:58:42 GMT 2025","passed","Sun Jun 08 05:59:03 GMT 2025","","test_checkout","",""
