"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Удаление товара нажатием на крестик (Блок 'Недоступно для заказа')","tests","Wed Jan 15 12:43:45 GMT 2025","skipped","Wed Jan 15 12:43:45 GMT 2025","","test_cart","",""
"","0","Активация блока 'Недоступно для заказа'","tests","Wed Jan 15 12:43:45 GMT 2025","skipped","Wed Jan 15 12:43:45 GMT 2025","","test_cart","",""
"","10321","Изменение цены в блоке калькуляции по части позиций (Счетчик)","tests","Wed Jan 15 12:34:22 GMT 2025","passed","Wed Jan 15 12:34:32 GMT 2025","","test_cart","",""
"","14635","Открытие листинга адресов пользователем с адресами","tests","Wed Jan 15 12:51:52 GMT 2025","passed","Wed Jan 15 12:52:06 GMT 2025","","test_checkout","",""
"","16319","Активация окна Изменить получателя","tests","Wed Jan 15 12:48:44 GMT 2025","passed","Wed Jan 15 12:49:00 GMT 2025","","test_checkout","",""
"","20588","Создание нового получателя со всеми валидными символами в ФИО","tests","Wed Jan 15 12:47:33 GMT 2025","passed","Wed Jan 15 12:47:53 GMT 2025","","test_checkout","",""
"","15173","Закрытие окна Изменить получателя через крестик","tests","Wed Jan 15 12:51:19 GMT 2025","passed","Wed Jan 15 12:51:34 GMT 2025","","test_checkout","",""
"","18407","Применение невалидного промокода","tests","Wed Jan 15 12:44:13 GMT 2025","passed","Wed Jan 15 12:44:31 GMT 2025","","test_checkout","",""
"","14477","Редактирование ПВЗ","tests","Wed Jan 15 12:52:37 GMT 2025","passed","Wed Jan 15 12:52:52 GMT 2025","","test_checkout","",""
"","7034","Добавление товара из поиска","tests","Wed Jan 15 12:31:01 GMT 2025","passed","Wed Jan 15 12:31:09 GMT 2025","","test_add_to_cart","",""
"","21408","Удаление товара нажатием на кнопку 'Удалить'","tests","Wed Jan 15 12:32:49 GMT 2025","passed","Wed Jan 15 12:33:10 GMT 2025","","test_cart","",""
"","11382","Открытие модального окна авторизации","tests","Wed Jan 15 12:43:45 GMT 2025","passed","Wed Jan 15 12:43:56 GMT 2025","","test_cart_test_fir_test_IT","",""
"","0","test_create_order[chromium]","tests","Wed Jan 15 12:52:52 GMT 2025","skipped","Wed Jan 15 12:52:52 GMT 2025","","test_create_order","",""
"","19562","Удаление получателя","tests","Wed Jan 15 12:49:17 GMT 2025","passed","Wed Jan 15 12:49:37 GMT 2025","","test_checkout","",""
"","14815","Создание ПВЗ","tests","Wed Jan 15 12:52:22 GMT 2025","passed","Wed Jan 15 12:52:37 GMT 2025","","test_checkout","",""
"","19797","Отмена промокода","tests","Wed Jan 15 12:45:58 GMT 2025","passed","Wed Jan 15 12:46:18 GMT 2025","","test_checkout","",""
"","17420","Закрытие окна Изменить получателя через нажатие на пространство вне окна","tests","Wed Jan 15 12:51:34 GMT 2025","passed","Wed Jan 15 12:51:51 GMT 2025","","test_checkout","",""
"","26578","Удаление товара нажатием на крестик (Окно изменения цены)","tests","Wed Jan 15 12:37:09 GMT 2025","passed","Wed Jan 15 12:37:35 GMT 2025","","test_cart","",""
"","15956","Открытие окна Изменить получателя","tests","Wed Jan 15 12:49:56 GMT 2025","passed","Wed Jan 15 12:50:12 GMT 2025","","test_checkout","",""
"","16993","Удаление товара нажатием на крестик (Корзина)","tests","Wed Jan 15 12:33:10 GMT 2025","passed","Wed Jan 15 12:33:27 GMT 2025","","test_cart","",""
"","15056","Раскрытие блока 'Промокод'","tests","Wed Jan 15 12:44:31 GMT 2025","passed","Wed Jan 15 12:44:46 GMT 2025","","test_checkout","",""
"","22665","Изменение всех полей получателя","tests","Wed Jan 15 12:50:12 GMT 2025","passed","Wed Jan 15 12:50:35 GMT 2025","","test_checkout","",""
"","25554","Закрытие блока изменения информации","tests","Wed Jan 15 12:36:43 GMT 2025","passed","Wed Jan 15 12:37:09 GMT 2025","","test_cart","",""
"","17271","Применение валидного промокода к неподходящему товару","tests","Wed Jan 15 12:44:46 GMT 2025","passed","Wed Jan 15 12:45:04 GMT 2025","","test_checkout","",""
"","3992","test_header_link[chromium]","tests.Heder_links","Wed Jan 15 12:30:37 GMT 2025","passed","Wed Jan 15 12:30:41 GMT 2025","","test_warranty","",""
"","4800","test_header_link[chromium]","tests.Heder_links","Wed Jan 15 12:30:28 GMT 2025","passed","Wed Jan 15 12:30:33 GMT 2025","","test_promos","",""
"","15745","Открытие карт","tests","Wed Jan 15 12:52:06 GMT 2025","passed","Wed Jan 15 12:52:22 GMT 2025","","test_checkout","",""
"","21020","Выделение части товара","tests","Wed Jan 15 12:32:07 GMT 2025","passed","Wed Jan 15 12:32:28 GMT 2025","","test_cart","",""
