"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8869","Открытие модального окна авторизации","tests","Wed Jul 09 05:22:19 GMT 2025","passed","Wed Jul 09 05:22:27 GMT 2025","","test_cart","",""
"","17330","Удаление товара нажатием на крестик (Корзина)","tests","Wed Jul 09 05:25:06 GMT 2025","passed","Wed Jul 09 05:25:24 GMT 2025","","test_cart","",""
"","7625","Переход на страницу 'Акции'","tests","Wed Jul 09 06:03:30 GMT 2025","passed","Wed Jul 09 06:03:37 GMT 2025","","test_header_links","",""
"","16806","Очистка поля 'Промокод'","tests","Wed Jul 09 05:32:05 GMT 2025","passed","Wed Jul 09 05:32:22 GMT 2025","","test_checkout","",""
"","5976","Переход на страницу 'Доставка и оплата'","tests","Wed Jul 09 06:02:58 GMT 2025","passed","Wed Jul 09 06:03:04 GMT 2025","","test_header_links","",""
"","15352","Активация подсказки","tests","Wed Jul 09 05:32:22 GMT 2025","passed","Wed Jul 09 05:32:37 GMT 2025","","test_checkout","",""
"","13994","Кнопка Оформить заказ не активна если у пользователя не выбран получатель и адрес","tests","Wed Jul 09 05:33:53 GMT 2025","passed","Wed Jul 09 05:34:07 GMT 2025","","test_checkout","",""
"","7365","Переход на страницу 'Магазины'","tests","Wed Jul 09 06:02:50 GMT 2025","passed","Wed Jul 09 06:02:58 GMT 2025","","test_header_links","",""
"","18348","Закрытие окна Новый получатель через нажатие на пространство вне окна","tests","Wed Jul 09 05:39:41 GMT 2025","passed","Wed Jul 09 05:40:00 GMT 2025","","test_checkout","",""
"","33815","Способ 'Оплата при получении' не доступен","tests","Wed Jul 09 05:53:30 GMT 2025","passed","Wed Jul 09 05:54:03 GMT 2025","","test_checkout","",""
"","17750","Открытие карт","tests","Wed Jul 09 05:45:21 GMT 2025","passed","Wed Jul 09 05:45:39 GMT 2025","","test_checkout","",""
"","18678","Закрытие листинга покупателей","tests","Wed Jul 09 06:01:50 GMT 2025","passed","Wed Jul 09 06:02:08 GMT 2025","","test_checkout","",""
"","18692","Выделение всего товара","tests","Wed Jul 09 05:23:45 GMT 2025","passed","Wed Jul 09 05:24:04 GMT 2025","","test_cart","",""
"","18425","Активация окно подтверждения удаления","tests","Wed Jul 09 05:41:06 GMT 2025","passed","Wed Jul 09 05:41:24 GMT 2025","","test_checkout","",""
"","82825","Сохраниение нового получателя с некоретными данными","tests","Wed Jul 09 05:57:18 GMT 2025","passed","Wed Jul 09 05:58:41 GMT 2025","","test_checkout","",""
"","18250","Удаление всего товара (Корзина)","tests","Wed Jul 09 05:26:31 GMT 2025","passed","Wed Jul 09 05:26:50 GMT 2025","","test_cart","",""
