"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12270","Переход на страницу 'Статьи'","tests","Wed May 06 17:10:28 UTC 2026","passed","Wed May 06 17:10:41 UTC 2026","","test_header_links","",""
"","34427","Удаление товара нажатием на кнопку 'Удалить'","tests","Wed May 06 16:16:13 UTC 2026","passed","Wed May 06 16:16:48 UTC 2026","","test_cart","",""
"","32382","Добавление ПВЗ","tests","Wed May 06 16:47:09 UTC 2026","passed","Wed May 06 16:47:42 UTC 2026","","test_checkout","",""
"","19250","Открытие модального окна Карты через кнопку Курьером","tests","Wed May 06 16:56:43 UTC 2026","passed","Wed May 06 16:57:02 UTC 2026","","test_checkout","",""
"","51161","Меняю данные получателя на некорректные","tests","Wed May 06 17:05:30 UTC 2026","passed","Wed May 06 17:06:21 UTC 2026","","test_checkout","",""
"","40598","Добавление адреса курьера","tests","Wed May 06 16:48:58 UTC 2026","passed","Wed May 06 16:49:39 UTC 2026","","test_checkout","",""
"","33618","Выделение части товара","tests","Wed May 06 16:15:05 UTC 2026","passed","Wed May 06 16:15:39 UTC 2026","","test_cart","",""
"","31321","Удаление товара нажатием на крестик (Корзина)","tests","Wed May 06 16:16:48 UTC 2026","passed","Wed May 06 16:17:19 UTC 2026","","test_cart","",""
"","44431","Редактирование адреса курьера","tests","Wed May 06 16:49:57 UTC 2026","passed","Wed May 06 16:50:41 UTC 2026","","test_checkout","",""
"","35641","Изменение всех полей получателя","tests","Wed May 06 16:44:01 UTC 2026","passed","Wed May 06 16:44:37 UTC 2026","","test_checkout","",""
"","44589","Закрытие блока изменения информации","tests","Wed May 06 16:22:43 UTC 2026","passed","Wed May 06 16:23:28 UTC 2026","","test_cart","",""
"","50843","Закрытие окна удаления получателя","tests","Wed May 06 16:42:25 UTC 2026","passed","Wed May 06 16:43:16 UTC 2026","","test_checkout","",""
"","10094","Переход на страницу 'Доставка и оплата'","tests","Wed May 06 17:11:00 UTC 2026","passed","Wed May 06 17:11:10 UTC 2026","","test_header_links","",""
"","20520","Переход в карты через листинг адресов курьера","tests","Wed May 06 16:54:41 UTC 2026","passed","Wed May 06 16:55:01 UTC 2026","","test_checkout","",""
"","20504","Активация подсказки","tests","Wed May 06 16:28:06 UTC 2026","passed","Wed May 06 16:28:27 UTC 2026","","test_checkout","",""
"","10998","Переход на страницу 'Видео-обзоры'","tests","Wed May 06 17:12:01 UTC 2026","passed","Wed May 06 17:12:12 UTC 2026","","test_header_links","",""
"","9740","Переход на страницу 'Магазины'","tests","Wed May 06 17:10:50 UTC 2026","passed","Wed May 06 17:11:00 UTC 2026","","test_header_links","",""
"","32852","Удаление адреса","tests","Wed May 06 16:52:43 UTC 2026","passed","Wed May 06 16:53:15 UTC 2026","","test_checkout","",""
"","44518","Способы оплаты Онлайн-оплата и Оплата по счету не доступны","tests","Wed May 06 16:59:54 UTC 2026","passed","Wed May 06 17:00:39 UTC 2026","","test_checkout","",""
"","22391","Применение невалидного промокода","tests","Wed May 06 16:26:17 UTC 2026","passed","Wed May 06 16:26:39 UTC 2026","","test_checkout","",""
"","11715","Добавление товара из карточки товара","tests","Wed May 06 16:09:46 UTC 2026","passed","Wed May 06 16:09:57 UTC 2026","","test_add_to_cart","",""
"","32308","Удаление всего товара (Корзина)","tests","Wed May 06 16:19:08 UTC 2026","passed","Wed May 06 16:19:41 UTC 2026","","test_cart","",""
"","45687","Вернутся в корзину через кнопку 'Вернутся в корзину'","tests","Wed May 06 16:24:20 UTC 2026","passed","Wed May 06 16:25:06 UTC 2026","","test_cart","",""
"","21896","Кнопка Оформить заказ не активна если у пользователя не выбран получатель и адрес","tests","Wed May 06 16:30:19 UTC 2026","passed","Wed May 06 16:30:41 UTC 2026","","test_checkout","",""
"","26708","Активация окна Удалить адрес","tests","Wed May 06 16:52:16 UTC 2026","passed","Wed May 06 16:52:42 UTC 2026","","test_checkout","",""
"","34381","Число рядом с кнопкой удалить","tests","Wed May 06 16:15:39 UTC 2026","passed","Wed May 06 16:16:13 UTC 2026","","test_cart","",""
"","49740","Способ 'Оплата при получении' доступен","tests","Wed May 06 16:57:03 UTC 2026","passed","Wed May 06 16:57:52 UTC 2026","","test_checkout","",""
"","35208","Добавление нового получателя только с обязательными полями","tests","Wed May 06 16:36:36 UTC 2026","passed","Wed May 06 16:37:11 UTC 2026","","test_checkout","",""
"","30871","В блоке отображается название выбранного контрагента","tests","Wed May 06 17:02:44 UTC 2026","passed","Wed May 06 17:03:15 UTC 2026","","test_checkout","",""
"","14096","Открытие модального окна авторизации","tests","Wed May 06 16:10:07 UTC 2026","passed","Wed May 06 16:10:21 UTC 2026","","test_cart","",""
"","26339","Закрытие окна Изменить получателя через крестик","tests","Wed May 06 16:45:49 UTC 2026","passed","Wed May 06 16:46:15 UTC 2026","","test_checkout","",""
"","60081","Переход на страницы Политика конфиденциальности и Договор-оферта","tests","Wed May 06 16:30:41 UTC 2026","passed","Wed May 06 16:31:41 UTC 2026","","test_checkout","",""
"","30609","Если товар не выбран кнопка 'Оформить заказ' не активна","tests","Wed May 06 16:21:18 UTC 2026","passed","Wed May 06 16:21:48 UTC 2026","","test_cart","",""
"","48387","Переход в чек-аут с пустым аккаунтом","tests","Wed May 06 16:11:09 UTC 2026","passed","Wed May 06 16:11:57 UTC 2026","","test_cart","",""
"","50548","Вернутся в корзину через нажатие на пространство вне окна","tests","Wed May 06 16:25:06 UTC 2026","passed","Wed May 06 16:25:57 UTC 2026","","test_cart","",""
"","26313","Выбор нового получателя","tests","Wed May 06 16:39:54 UTC 2026","passed","Wed May 06 16:40:20 UTC 2026","","test_checkout","",""
"","54823","Активация окна изменения цены","tests","Wed May 06 16:21:48 UTC 2026","passed","Wed May 06 16:22:43 UTC 2026","","test_cart","",""
"","46040","При переключении покупателя меняется цена в блоках Итого и Доставка","tests","Wed May 06 17:08:24 UTC 2026","passed","Wed May 06 17:09:10 UTC 2026","","test_checkout","",""
