"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","24366","Удаление товара нажатием на крестик (Корзина)","tests","Thu Nov 21 01:58:09 GMT 2024","passed","Thu Nov 21 01:58:34 GMT 2024","","test_cart","",""
"","27791","Переход с пустой корзины 'На главную'","tests","Thu Nov 21 02:00:50 GMT 2024","passed","Thu Nov 21 02:01:18 GMT 2024","","test_cart","",""
"","28257","Активация окна авторизации в пустой корзине","tests","Thu Nov 21 02:01:18 GMT 2024","passed","Thu Nov 21 02:01:46 GMT 2024","","test_cart","",""
"","38764","Вернутся в корзину через нажатие на пространство вне окна","tests","Thu Nov 21 02:04:30 GMT 2024","passed","Thu Nov 21 02:05:09 GMT 2024","","test_cart","",""
"","22362","Изменение цены в блоке калькуляции по всем позициям","tests","Thu Nov 21 01:58:34 GMT 2024","passed","Thu Nov 21 01:58:56 GMT 2024","","test_cart","",""
"","35917","Вернутся в корзину через кнопку 'Вернутся в корзину'","tests","Thu Nov 21 02:03:54 GMT 2024","passed","Thu Nov 21 02:04:30 GMT 2024","","test_cart","",""
"","9670","Добавление товара из поиска","tests","Thu Nov 21 01:55:31 GMT 2024","passed","Thu Nov 21 01:55:41 GMT 2024","","test_add_to_cart","",""
"","13106","Открытие модального окна авторизации","tests","Thu Nov 21 02:06:39 GMT 2024","passed","Thu Nov 21 02:06:52 GMT 2024","","test_cart_test_fir_test_IT","",""
"","25269","Отмена удаления товара","tests","Thu Nov 21 02:00:25 GMT 2024","passed","Thu Nov 21 02:00:50 GMT 2024","","test_cart","",""
"","5383","Переход на домашнюю страницу","tests.Heder_links","Thu Nov 21 01:54:19 GMT 2024","passed","Thu Nov 21 01:54:24 GMT 2024","","test_home","",""
"","26554","Изменение цены в блоке калькуляции по части позиций (Чек-бокс)","tests","Thu Nov 21 01:58:56 GMT 2024","passed","Thu Nov 21 01:59:23 GMT 2024","","test_cart","",""
"","25472","Удаление всего товара (Корзина)","tests","Thu Nov 21 01:59:59 GMT 2024","passed","Thu Nov 21 02:00:25 GMT 2024","","test_cart","",""
"","12189","Изменение количества товара через счетчик","tests","Thu Nov 21 01:59:35 GMT 2024","passed","Thu Nov 21 01:59:47 GMT 2024","","test_cart","",""
"","12115","Открытие модального окна авторизации","tests","Thu Nov 21 01:55:41 GMT 2024","passed","Thu Nov 21 01:55:53 GMT 2024","","test_cart","",""
"","5349","test_header_link[chromium]","tests.Heder_links","Thu Nov 21 01:55:00 GMT 2024","passed","Thu Nov 21 01:55:05 GMT 2024","","test_warranty","",""
"","7524","test_header_link[chromium]","tests.Heder_links","Thu Nov 21 01:53:51 GMT 2024","passed","Thu Nov 21 01:53:59 GMT 2024","","test_blogs","",""
"","29585","Удаление товара нажатием на крестик (Блок 'Недоступно для заказа')","tests","Thu Nov 21 02:05:36 GMT 2024","passed","Thu Nov 21 02:06:06 GMT 2024","","test_cart","",""
"","40222","Удаление товара нажатием на крестик (Окно изменения цены)","tests","Thu Nov 21 02:03:14 GMT 2024","passed","Thu Nov 21 02:03:54 GMT 2024","","test_cart","",""
"","10886","Добавление товара из карточки товара","tests","Thu Nov 21 01:55:20 GMT 2024","passed","Thu Nov 21 01:55:31 GMT 2024","","test_add_to_cart","",""
"","23894","Выделение всего товара","tests","Thu Nov 21 01:56:27 GMT 2024","passed","Thu Nov 21 01:56:50 GMT 2024","","test_cart","",""
"","4766","test_header_link2[chromium]","tests.Heder_links","Thu Nov 21 01:54:14 GMT 2024","passed","Thu Nov 21 01:54:19 GMT 2024","","test_dostavka-oplata","",""
