"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","16106","Открытие листинга адресов пользователем с адресами (через кнопку Изменить)","tests","Fri May 15 16:44:47 UTC 2026","passed","Fri May 15 16:45:04 UTC 2026","","test_checkout","",""
"","21752","Активация окна Изменить получателя","tests","Fri May 15 16:31:24 UTC 2026","passed","Fri May 15 16:31:46 UTC 2026","","test_checkout","",""
"","21734","Отмена промокода","tests","Fri May 15 16:20:11 UTC 2026","passed","Fri May 15 16:20:32 UTC 2026","","test_checkout","",""
"","36044","Закрытие блока изменения информации","tests","Fri May 15 16:15:57 UTC 2026","passed","Fri May 15 16:16:33 UTC 2026","","test_cart","",""
"","47551","Меняю данные получателя на некорректные","tests","Fri May 15 16:53:23 UTC 2026","passed","Fri May 15 16:54:11 UTC 2026","","test_checkout","",""
"","23894","Изменение цены в блоке калькуляции по всем позициям","tests","Fri May 15 16:11:28 UTC 2026","passed","Fri May 15 16:11:52 UTC 2026","","test_cart","",""
"","40367","Вернутся в корзину через нажатие на пространство вне окна","tests","Fri May 15 16:17:52 UTC 2026","passed","Fri May 15 16:18:32 UTC 2026","","test_cart","",""
"","10143","Переход на страницу 'Статьи'","tests","Fri May 15 16:57:46 UTC 2026","passed","Fri May 15 16:57:56 UTC 2026","","test_header_links","",""
"","12003","Переход на страницу 'Видео-обзоры'","tests","Fri May 15 16:59:00 UTC 2026","passed","Fri May 15 16:59:12 UTC 2026","","test_header_links","",""
"","23771","Закрытие окна Новый получатель через нажатие на пространство вне окна","tests","Fri May 15 16:30:02 UTC 2026","passed","Fri May 15 16:30:26 UTC 2026","","test_checkout","",""
"","65218","При достижении определенной суммы стоимость доставки равна 0","tests","Fri May 15 16:24:19 UTC 2026","passed","Fri May 15 16:25:24 UTC 2026","","test_checkout","",""
"","24809","Выделение всего товара","tests","Fri May 15 16:09:13 UTC 2026","passed","Fri May 15 16:09:38 UTC 2026","","test_cart","",""
"","19752","Применение невалидного промокода","tests","Fri May 15 16:18:50 UTC 2026","passed","Fri May 15 16:19:10 UTC 2026","","test_checkout","",""
"","30057","Удаление товара нажатием на кнопку 'Удалить'","tests","Fri May 15 16:10:33 UTC 2026","passed","Fri May 15 16:11:03 UTC 2026","","test_cart","",""
"","11635","Открытие модального окна авторизации","tests","Fri May 15 16:07:35 UTC 2026","passed","Fri May 15 16:07:46 UTC 2026","","test_cart","",""
"","17762","Активация подсказки","tests","Fri May 15 16:20:52 UTC 2026","passed","Fri May 15 16:21:09 UTC 2026","","test_checkout","",""
"","22978","Активация окно подтверждения удаления","tests","Fri May 15 16:31:46 UTC 2026","passed","Fri May 15 16:32:09 UTC 2026","","test_checkout","",""
"","32210","Изменение всех полей получателя","tests","Fri May 15 16:34:40 UTC 2026","passed","Fri May 15 16:35:12 UTC 2026","","test_checkout","",""
"","46327","Активация окна изменения цены","tests","Fri May 15 16:15:11 UTC 2026","passed","Fri May 15 16:15:57 UTC 2026","","test_cart","",""
