"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6411","Добавление товара из поиска","tests","Fri Dec 13 02:01:15 GMT 2024","passed","Fri Dec 13 02:01:22 GMT 2024","","test_add_to_cart","",""
"","7158","test_header_link[chromium]","tests.Heder_links","Fri Dec 13 02:00:36 GMT 2024","passed","Fri Dec 13 02:00:44 GMT 2024","","test_news","",""
"","25849","Вернутся в корзину через нажатие на пространство вне окна","tests","Fri Dec 13 02:07:51 GMT 2024","passed","Fri Dec 13 02:08:16 GMT 2024","","test_cart","",""
"","4392","test_header_link[chromium]","tests.Heder_links","Fri Dec 13 02:00:12 GMT 2024","passed","Fri Dec 13 02:00:17 GMT 2024","","test_brands","",""
"","9005","Изменение количества товара через счетчик","tests","Fri Dec 13 02:04:16 GMT 2024","passed","Fri Dec 13 02:04:25 GMT 2024","","test_cart","",""
"","18554","Число рядом с кнопкой удалить","tests","Fri Dec 13 02:02:36 GMT 2024","passed","Fri Dec 13 02:02:54 GMT 2024","","test_cart","",""
"","83609","Применение валидного промокода к неподходящему товару","tests","Fri Dec 13 02:09:12 GMT 2024","passed","Fri Dec 13 02:10:35 GMT 2024","","test_checkout","",""
"","25378","Вернутся в корзину через кнопку 'Вернутся в корзину'","tests","Fri Dec 13 02:07:25 GMT 2024","passed","Fri Dec 13 02:07:50 GMT 2024","","test_cart","",""
"","4032","test_header_link[chromium]","tests.Heder_links","Fri Dec 13 02:00:28 GMT 2024","passed","Fri Dec 13 02:00:32 GMT 2024","","test_how-to-order","",""
"","3954","test_header_link[chromium]","tests.Heder_links","Fri Dec 13 02:00:53 GMT 2024","passed","Fri Dec 13 02:00:57 GMT 2024","","test_warranty","",""
"","17899","Выделение всего товара","tests","Fri Dec 13 02:01:59 GMT 2024","passed","Fri Dec 13 02:02:17 GMT 2024","","test_cart","",""
"","18102","Отмена промокода","tests","Fri Dec 13 02:10:36 GMT 2024","passed","Fri Dec 13 02:10:54 GMT 2024","","test_checkout","",""
"","4119","test_header_link[chromium]","tests.Heder_links","Fri Dec 13 02:00:17 GMT 2024","passed","Fri Dec 13 02:00:21 GMT 2024","","test_contacts","",""
"","18507","Изменение цены в блоке калькуляции по части позиций (Чек-бокс)","tests","Fri Dec 13 02:03:49 GMT 2024","passed","Fri Dec 13 02:04:07 GMT 2024","","test_cart","",""
"","17643","Отмена удаления товара","tests","Fri Dec 13 02:04:51 GMT 2024","passed","Fri Dec 13 02:05:09 GMT 2024","","test_cart","",""
"","29229","Переход в чек-аут","tests","Fri Dec 13 02:01:30 GMT 2024","passed","Fri Dec 13 02:01:59 GMT 2024","","test_cart","",""
"","3824","test_header_link[chromium]","tests.Heder_links","Fri Dec 13 02:00:33 GMT 2024","passed","Fri Dec 13 02:00:36 GMT 2024","","test_krug","",""
"","0","Удаление товара нажатием на крестик (Блок 'Недоступно для заказа')","tests","Fri Dec 13 02:08:16 GMT 2024","skipped","Fri Dec 13 02:08:16 GMT 2024","","test_cart","",""
"","22926","Удаление товара нажатием на кнопку 'Удалить'","tests","Fri Dec 13 02:02:54 GMT 2024","passed","Fri Dec 13 02:03:17 GMT 2024","","test_cart","",""
"","2642","Переход на домашнюю страницу","tests.Heder_links","Fri Dec 13 02:00:26 GMT 2024","passed","Fri Dec 13 02:00:28 GMT 2024","","test_home","",""
"","8274","Добавление товара из карточки товара","tests","Fri Dec 13 02:01:07 GMT 2024","passed","Fri Dec 13 02:01:15 GMT 2024","","test_add_to_cart","",""
"","4586","test_header_link[chromium]","tests.Heder_links","Fri Dec 13 02:00:44 GMT 2024","passed","Fri Dec 13 02:00:48 GMT 2024","","test_promos","",""
"","9447","Добавление товара из листинга","tests","Fri Dec 13 02:00:57 GMT 2024","passed","Fri Dec 13 02:01:07 GMT 2024","","test_add_to_cart","",""
"","16959","Удаление всего товара (Корзина)","tests","Fri Dec 13 02:04:34 GMT 2024","passed","Fri Dec 13 02:04:51 GMT 2024","","test_cart","",""
