"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","28188","Добавление нового получателя только с обязательными полями","tests","2026-08-26","passed","2026-08-26","","test_checkout","",""
"","29078","Изменение получателя со всеми валидными символами в ФИО","tests","2026-08-26","passed","2026-08-26","","test_checkout","",""
"","18733","Переход на страницу 'Статьи'","tests","2026-08-26","passed","2026-08-26","","test_header_links","",""
"","16937","Раскрытие блока 'Промокод'","tests","2026-08-26","passed","2026-08-26","","test_checkout","",""
"","23974","Удаление всего товара (Корзина)","tests","2026-08-26","passed","2026-08-26","","test_cart","",""
"","11628","Переход на страницу 'Новости'","tests","2026-08-26","passed","2026-08-26","","test_header_links","",""
"","16346","Открытие карты через кнопку Выберите способ и адрес получения","tests","2026-08-26","passed","2026-08-26","","test_checkout","",""
"","24186","Закрытие окна Изменить получателя через крестик","tests","2026-08-26","passed","2026-08-26","","test_checkout","",""
"","21303","Закрытие окна Изменить получателя через нажатие на пространство вне окна","tests","2026-08-26","passed","2026-08-26","","test_checkout","",""
"","16681","Открытие модального окна Карты через кнопку Курьером","tests","2026-08-26","passed","2026-08-26","","test_checkout","",""
"","41261","Переход в чек-аут с пустым аккаунтом","tests","2026-08-26","passed","2026-08-26","","test_cart","",""
"","25529","Отмена удаления получателя","tests","2026-08-26","passed","2026-08-26","","test_checkout","",""
"","37015","Закрытие блока изменения информации","tests","2026-08-26","passed","2026-08-26","","test_cart","",""
"","16021","Переход в листинг адресов через кнопку Пункт выдачи","tests","2026-08-26","passed","2026-08-26","","test_checkout","",""
"","9021","Переход на страницу 'Видео-обзоры'","tests","2026-08-26","passed","2026-08-26","","test_header_links","",""
"","20143","Закрытие листинга покупателей","tests","2026-08-26","passed","2026-08-26","","test_checkout","",""
"","7144","Переход на страницу 'Бренды'","tests","2026-08-26","passed","2026-08-26","","test_header_links","",""
"","23522","Открытие окна Изменить получателя","tests","2026-08-26","passed","2026-08-26","","test_checkout","",""
"","21947","Закрытие окна Новый получатель через нажатие на пространство вне окна","tests","2026-08-26","passed","2026-08-26","","test_checkout","",""
"","25109","Изменение цены в блоке калькуляции по части позиций (Чек-бокс)","tests","2026-08-26","passed","2026-08-26","","test_cart","",""
"","26298","Итоговая стоимость заказа с промокодом и доставкой","tests","2026-08-26","passed","2026-08-26","","test_checkout","",""
"","28146","Добавление ПВЗ","tests","2026-08-26","passed","2026-08-26","","test_checkout","",""
"","38757","Вернутся в корзину через кнопку 'Вернутся в корзину'","tests","2026-08-26","passed","2026-08-26","","test_cart","",""
"","17068","Переход в карты через листинг адресов курьера","tests","2026-08-26","passed","2026-08-26","","test_checkout","",""
"","25523","Выделение части товара","tests","2026-08-26","passed","2026-08-26","","test_cart","",""
"","17055","Активация подсказки","tests","2026-08-26","passed","2026-08-26","","test_checkout","",""
"","85112","Сохраниение нового получателя с некоретными данными","tests","2026-08-26","passed","2026-08-26","","test_checkout","",""
"","15455","Открытие листинга адресов пользователем с адресами (через кнопку Изменить)","tests","2026-08-26","passed","2026-08-26","","test_checkout","",""
"","6829","Переход на страницу 'Гарантии'","tests","2026-08-26","passed","2026-08-26","","test_header_links","",""
"","5874","Переход на домашнюю страницу","tests","2026-08-26","passed","2026-08-26","","test_header_links","",""
"","22405","Активация окно подтверждения удаления","tests","2026-08-26","passed","2026-08-26","","test_checkout","",""
"","17597","Кнопка Оформить заказ не активна если у пользователя не выбран получатель и адрес","tests","2026-08-26","passed","2026-08-26","","test_checkout","",""
"","40466","Применение валидного промокода к неподходящему товару","tests","2026-08-26","passed","2026-08-26","","test_checkout","",""
"","28518","Изменение только обязательных полей получателя","tests","2026-08-26","passed","2026-08-26","","test_checkout","",""
"","29654","Добавление нового получателя со всеми полями","tests","2026-08-26","passed","2026-08-26","","test_checkout","",""
"","59370","При достижении определенной суммы стоимость доставки равна 0","tests","2026-08-26","passed","2026-08-26","","test_checkout","",""
"","26057","Активация окна авторизации в пустой корзине","tests","2026-08-26","passed","2026-08-26","","test_cart","",""
"","33691","Вернутся в корзину через нажатие на пространство вне окна","tests","2026-08-26","passed","2026-08-26","","test_cart","",""
"","7101","Переход на страницу 'Круг друзей'","tests","2026-08-26","passed","2026-08-26","","test_header_links","",""
"","27281","Удаление товара нажатием на кнопку 'Удалить'","tests","2026-08-26","passed","2026-08-26","","test_cart","",""
"","8376","Переход на страницу 'Акции'","tests","2026-08-26","passed","2026-08-26","","test_header_links","",""
"","17036","Открытие модального окна Новый получатель через блок Покупатель и получатель","tests","2026-08-26","passed","2026-08-26","","test_checkout","",""
"","15658","Удаление получателя","tests","2026-08-26","passed","2026-08-26","","test_checkout","",""
"","41288","Способ 'Оплата при получении' доступен","tests","2026-08-26","passed","2026-08-26","","test_checkout","",""
"","18881","Применение невалидного промокода","tests","2026-08-26","passed","2026-08-26","","test_checkout","",""
"","85034","Сохранение нового получателя с некорректным ФИО","tests","2026-08-26","passed","2026-08-26","","test_checkout","",""
"","33411","Отработка кнопки Назад и Домой","tests","2026-08-26","passed","2026-08-26","","test_checkout","",""
