"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14445","Переход в карты через листинг адресов курьера","tests","Tue Aug 05 15:20:35 GMT 2025","passed","Tue Aug 05 15:20:49 GMT 2025","","test_checkout","",""
"","11646","Открытие модального окна Новый получатель через блок Покупатель и получатель","tests","Tue Aug 05 15:07:24 GMT 2025","passed","Tue Aug 05 15:07:36 GMT 2025","","test_checkout","",""
"","13943","Открытие карты через кнопку Выберите способ и адрес получения","tests","Tue Aug 05 15:21:29 GMT 2025","passed","Tue Aug 05 15:21:43 GMT 2025","","test_checkout","",""
"","19288","Закрытие окна Изменить получателя через нажатие на пространство вне окна","tests","Tue Aug 05 15:12:07 GMT 2025","passed","Tue Aug 05 15:12:26 GMT 2025","","test_checkout","",""
"","29697","Редактирование адреса курьера с дополнительной информацией","tests","Tue Aug 05 15:18:17 GMT 2025","failed","Tue Aug 05 15:18:46 GMT 2025","","test_checkout","",""
"","13449","Открытие листинга адресов пользователем с адресами (через кнопку Изменить)","tests","Tue Aug 05 15:21:15 GMT 2025","passed","Tue Aug 05 15:21:29 GMT 2025","","test_checkout","",""
"","19070","Закрытие окна Изменить получателя через крестик","tests","Tue Aug 05 15:11:48 GMT 2025","passed","Tue Aug 05 15:12:07 GMT 2025","","test_checkout","",""
"","29393","Удаление товара нажатием на крестик (Окно изменения цены)","tests","Tue Aug 05 14:52:11 GMT 2025","passed","Tue Aug 05 14:52:40 GMT 2025","","test_cart","",""
"","33480","Сохраниение нового получателя с некоретными даными","tests","Tue Aug 05 15:28:48 GMT 2025","passed","Tue Aug 05 15:29:21 GMT 2025","","test_checkout","",""
"","38359","Переход в чек-аут","tests","Tue Aug 05 14:45:38 GMT 2025","passed","Tue Aug 05 14:46:17 GMT 2025","","test_cart","",""
"","13972","Переход в листинг адресов через кнопку Курьер","tests","Tue Aug 05 15:20:21 GMT 2025","passed","Tue Aug 05 15:20:35 GMT 2025","","test_checkout","",""
"","30068","Способы оплаты Онлайн-оплата и Оплата по счету не доступны","tests","Tue Aug 05 15:26:43 GMT 2025","passed","Tue Aug 05 15:27:13 GMT 2025","","test_checkout","",""
"","6484","Добавление товара из поиска","tests","Tue Aug 05 14:45:23 GMT 2025","passed","Tue Aug 05 14:45:30 GMT 2025","","test_add_to_cart","",""
"","18119","Выбор нового получателя","tests","Tue Aug 05 15:07:49 GMT 2025","passed","Tue Aug 05 15:08:07 GMT 2025","","test_checkout","",""
"","18837","Активация окна Удалить адрес","tests","Tue Aug 05 15:18:59 GMT 2025","passed","Tue Aug 05 15:19:18 GMT 2025","","test_checkout","",""
"","40973","Способ 'Оплата при получении' не доступен","tests","Tue Aug 05 15:26:00 GMT 2025","broken","Tue Aug 05 15:26:41 GMT 2025","","test_checkout","",""
"","21268","Итоговая стоимость заказа с промокодом и доставкой","tests","Tue Aug 05 14:55:25 GMT 2025","passed","Tue Aug 05 14:55:46 GMT 2025","","test_checkout","",""
"","79430","Сохраниение нового получателя с некоретными данными","tests","Tue Aug 05 15:29:21 GMT 2025","passed","Tue Aug 05 15:30:41 GMT 2025","","test_checkout","",""
"","24358","Изменение всех полей получателя","tests","Tue Aug 05 15:10:35 GMT 2025","passed","Tue Aug 05 15:10:59 GMT 2025","","test_checkout","",""
"","30792","Способы оплаты Онлайн-оплата и Оплата по счету доступны","tests","Tue Aug 05 15:27:36 GMT 2025","passed","Tue Aug 05 15:28:06 GMT 2025","","test_checkout","",""
"","9445","Отправка на печать","tests","Tue Aug 05 14:49:08 GMT 2025","passed","Tue Aug 05 14:49:17 GMT 2025","","test_cart","",""
"","22151","Добавление нового получателя только с обязательными полями","tests","Tue Aug 05 15:05:40 GMT 2025","passed","Tue Aug 05 15:06:02 GMT 2025","","test_checkout","",""
"","47059","Стоимость доставки не определена","tests","Tue Aug 05 15:03:54 GMT 2025","passed","Tue Aug 05 15:04:41 GMT 2025","","test_checkout","",""
"","17218","Удаление всего товара (Корзина)","tests","Tue Aug 05 14:49:37 GMT 2025","passed","Tue Aug 05 14:49:54 GMT 2025","","test_cart","",""
"","14871","Применение валидного промокода к неподходящему товару","tests","Tue Aug 05 14:54:21 GMT 2025","passed","Tue Aug 05 14:54:36 GMT 2025","","test_checkout","",""
"","21511","Отмена удаления получателя","tests","Tue Aug 05 15:09:09 GMT 2025","passed","Tue Aug 05 15:09:30 GMT 2025","","test_checkout","",""
"","28789","Вернутся в корзину через нажатие на пространство вне окна","tests","Tue Aug 05 14:53:07 GMT 2025","passed","Tue Aug 05 14:53:35 GMT 2025","","test_cart","",""
"","16640","Применение невалидного промокода","tests","Tue Aug 05 14:53:50 GMT 2025","passed","Tue Aug 05 14:54:06 GMT 2025","","test_checkout","",""
"","14718","Раскрытие блока 'Промокод'","tests","Tue Aug 05 14:54:06 GMT 2025","passed","Tue Aug 05 14:54:21 GMT 2025","","test_checkout","",""
"","13180","Добавление товара из листинга","tests","Tue Aug 05 14:45:02 GMT 2025","passed","Tue Aug 05 14:45:15 GMT 2025","","test_add_to_cart","",""
"","13485","Удаление получателя","tests","Tue Aug 05 15:08:44 GMT 2025","passed","Tue Aug 05 15:08:57 GMT 2025","","test_checkout","",""
"","26017","Редактирование ПВЗ","tests","Tue Aug 05 15:13:16 GMT 2025","passed","Tue Aug 05 15:13:42 GMT 2025","","test_checkout","",""
"","23720","Создание нового получателя со всеми валидными символами в ФИО","tests","Tue Aug 05 15:06:14 GMT 2025","passed","Tue Aug 05 15:06:37 GMT 2025","","test_checkout","",""
"","17133","Закрытие окна Новый получатель через нажатие на пространство вне окна","tests","Tue Aug 05 15:07:07 GMT 2025","passed","Tue Aug 05 15:07:24 GMT 2025","","test_checkout","",""
"","24683","Добавление адреса курьера","tests","Tue Aug 05 15:13:53 GMT 2025","passed","Tue Aug 05 15:14:18 GMT 2025","","test_checkout","",""
"","39525","Меняю данные получателя на некорректные","tests","Tue Aug 05 15:30:41 GMT 2025","passed","Tue Aug 05 15:31:20 GMT 2025","","test_checkout","",""
"","18498","В блоке отображается название выбранного контрагента","tests","Tue Aug 05 15:28:29 GMT 2025","passed","Tue Aug 05 15:28:48 GMT 2025","","test_checkout","",""
"","24054","Изменение только обязательных полей получателя","tests","Tue Aug 05 15:10:59 GMT 2025","passed","Tue Aug 05 15:11:23 GMT 2025","","test_checkout","",""
"","19122","Переход с пустой корзины 'На главную'","tests","Tue Aug 05 14:50:12 GMT 2025","passed","Tue Aug 05 14:50:32 GMT 2025","","test_cart","",""
"","9836","Изменение цены в блоке калькуляции по части позиций (Счетчик)","tests","Tue Aug 05 14:49:27 GMT 2025","passed","Tue Aug 05 14:49:37 GMT 2025","","test_cart","",""
"","25854","Вернутся в корзину через кнопку 'Вернутся в корзину'","tests","Tue Aug 05 14:52:41 GMT 2025","passed","Tue Aug 05 14:53:06 GMT 2025","","test_cart","",""
"","24124","Изменение цены в блоке калькуляции по части позиций (Чек-бокс)","tests","Tue Aug 05 14:48:44 GMT 2025","passed","Tue Aug 05 14:49:08 GMT 2025","","test_cart","",""
"","20068","Активация окна авторизации в пустой корзине","tests","Tue Aug 05 14:50:32 GMT 2025","passed","Tue Aug 05 14:50:52 GMT 2025","","test_cart","",""
"","14059","Применение валидного промокода","tests","Tue Aug 05 14:53:35 GMT 2025","passed","Tue Aug 05 14:53:50 GMT 2025","","test_checkout","",""
"","12952","Открытие модального окна Карты через кнопку Пункт выдачи","tests","Tue Aug 05 15:21:43 GMT 2025","passed","Tue Aug 05 15:21:56 GMT 2025","","test_checkout","",""
"","18108","Выделение всего товара","tests","Tue Aug 05 14:46:55 GMT 2025","passed","Tue Aug 05 14:47:13 GMT 2025","","test_cart","",""
"","27538","Закрытие блока изменения информации","tests","Tue Aug 05 14:51:43 GMT 2025","passed","Tue Aug 05 14:52:11 GMT 2025","","test_cart","",""
"","19191","Активация окно подтверждения удаления","tests","Tue Aug 05 15:08:25 GMT 2025","passed","Tue Aug 05 15:08:44 GMT 2025","","test_checkout","",""
"","21606","Добавление ПВЗ","tests","Tue Aug 05 15:12:43 GMT 2025","passed","Tue Aug 05 15:13:04 GMT 2025","","test_checkout","",""
"","38572","Кнопка Оформить заказ не активна если у пользователя не выбран получатель и адрес","tests","Tue Aug 05 14:59:47 GMT 2025","broken","Tue Aug 05 15:00:25 GMT 2025","","test_checkout","",""
"","46296","При достижении определенной суммы стоимость доставки равна 0","tests","Tue Aug 05 15:02:44 GMT 2025","passed","Tue Aug 05 15:03:31 GMT 2025","","test_checkout","",""
"","16400","Удаление товара нажатием на крестик (Корзина)","tests","Tue Aug 05 14:48:12 GMT 2025","passed","Tue Aug 05 14:48:28 GMT 2025","","test_cart","",""
"","16195","Открытие карт","tests","Tue Aug 05 15:12:27 GMT 2025","passed","Tue Aug 05 15:12:43 GMT 2025","","test_checkout","",""
"","18453","Выделение части товара","tests","Tue Aug 05 14:47:13 GMT 2025","passed","Tue Aug 05 14:47:31 GMT 2025","","test_cart","",""
"","13279","Переход в листинг адресов через кнопку Пункт выдачи","tests","Tue Aug 05 15:20:07 GMT 2025","passed","Tue Aug 05 15:20:21 GMT 2025","","test_checkout","",""
"","18658","Число рядом с кнопкой удалить","tests","Tue Aug 05 14:47:32 GMT 2025","passed","Tue Aug 05 14:47:50 GMT 2025","","test_cart","",""
"","37912","Переход в чек-аут с пустым аккаунтом","tests","Tue Aug 05 14:46:17 GMT 2025","passed","Tue Aug 05 14:46:55 GMT 2025","","test_cart","",""
"","25841","Отработка кнопки Назад и Домой","tests","Tue Aug 05 15:20:49 GMT 2025","passed","Tue Aug 05 15:21:15 GMT 2025","","test_checkout","",""
"","41212","Переход на страницы Политика конфиденциальности и Договор-оферта","tests","Tue Aug 05 15:02:01 GMT 2025","broken","Tue Aug 05 15:02:42 GMT 2025","","test_checkout","",""
"","8320","Открытие модального окна авторизации","tests","Tue Aug 05 14:45:30 GMT 2025","passed","Tue Aug 05 14:45:38 GMT 2025","","test_cart","",""
"","31907","Редактирование адреса курьера","tests","Tue Aug 05 15:16:02 GMT 2025","failed","Tue Aug 05 15:16:34 GMT 2025","","test_checkout","",""
"","12972","Открытие листинга получателей (через кнопку Изменить)","tests","Tue Aug 05 15:07:36 GMT 2025","passed","Tue Aug 05 15:07:49 GMT 2025","","test_checkout","",""
"","14411","Активация подсказки","tests","Tue Aug 05 14:55:10 GMT 2025","passed","Tue Aug 05 14:55:24 GMT 2025","","test_checkout","",""
"","17979","Закрытие окна Новый получатель через крестик","tests","Tue Aug 05 15:06:49 GMT 2025","passed","Tue Aug 05 15:07:07 GMT 2025","","test_checkout","",""
"","21561","Удаление товара нажатием на кнопку 'Удалить'","tests","Tue Aug 05 14:47:50 GMT 2025","passed","Tue Aug 05 14:48:12 GMT 2025","","test_cart","",""
"","40961","Итоговая стоимость заказа со скидкой по акции","tests","Tue Aug 05 14:57:34 GMT 2025","broken","Tue Aug 05 14:58:15 GMT 2025","","test_checkout","",""
"","17279","Если товар не выбран кнопка 'Оформить заказ' не активна","tests","Tue Aug 05 14:50:52 GMT 2025","passed","Tue Aug 05 14:51:09 GMT 2025","","test_cart","",""
"","17348","Активация окна Изменить получателя","tests","Tue Aug 05 15:08:07 GMT 2025","passed","Tue Aug 05 15:08:25 GMT 2025","","test_checkout","",""
"","17169","Отмена промокода","tests","Tue Aug 05 14:54:36 GMT 2025","passed","Tue Aug 05 14:54:53 GMT 2025","","test_checkout","",""
"","34639","Закрытие окна удаления получателя","tests","Tue Aug 05 15:09:30 GMT 2025","passed","Tue Aug 05 15:10:05 GMT 2025","","test_checkout","",""
"","20253","Удаление адреса","tests","Tue Aug 05 15:19:18 GMT 2025","passed","Tue Aug 05 15:19:38 GMT 2025","","test_checkout","",""
"","18005","Открытие окна Изменить получателя","tests","Tue Aug 05 15:10:16 GMT 2025","passed","Tue Aug 05 15:10:34 GMT 2025","","test_checkout","",""
"","15356","Изменение цены в блоке калькуляции по всем позициям","tests","Tue Aug 05 14:48:28 GMT 2025","passed","Tue Aug 05 14:48:44 GMT 2025","","test_cart","",""
"","9404","Изменение количества товара через счетчик","tests","Tue Aug 05 14:49:18 GMT 2025","passed","Tue Aug 05 14:49:27 GMT 2025","","test_cart","",""
"","40891","Способ 'Оплата при получении' доступен","tests","Tue Aug 05 15:23:44 GMT 2025","broken","Tue Aug 05 15:24:25 GMT 2025","","test_checkout","",""
