"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","41146","Переход в чек-аут с пустым аккаунтом","tests","Thu May 21 11:33:13 UTC 2026","passed","Thu May 21 11:33:54 UTC 2026","","test_cart","",""
"","8584","Переход на страницу 'Видео-обзоры'","tests","Thu May 21 12:26:15 UTC 2026","passed","Thu May 21 12:26:24 UTC 2026","","test_header_links","",""
"","7261","Переход на страницу 'Доставка и оплата'","tests","Thu May 21 12:25:32 UTC 2026","passed","Thu May 21 12:25:39 UTC 2026","","test_header_links","",""
"","11414","Изменение цены в блоке калькуляции по части позиций (Счетчик)","tests","Thu May 21 11:37:41 UTC 2026","passed","Thu May 21 11:37:53 UTC 2026","","test_cart","",""
"","11500","Изменение количества товара через счетчик","tests","Thu May 21 11:37:30 UTC 2026","passed","Thu May 21 11:37:41 UTC 2026","","test_cart","",""
"","40139","Стоимость доставки не определена","tests","Thu May 21 11:51:25 UTC 2026","passed","Thu May 21 11:52:05 UTC 2026","","test_checkout","",""
"","22228","Ввод валидного адреса курьера","tests","Thu May 21 12:23:12 UTC 2026","passed","Thu May 21 12:23:35 UTC 2026","","test_checkout","",""
"","37378","Способ 'Оплата при получении' не доступен","tests","Thu May 21 12:12:20 UTC 2026","passed","Thu May 21 12:12:58 UTC 2026","","test_checkout","",""
"","8059","Переход на страницу 'Бренды'","tests","Thu May 21 12:25:17 UTC 2026","passed","Thu May 21 12:25:25 UTC 2026","","test_header_links","",""
"","45318","Активация окна изменения цены","tests","Thu May 21 11:40:02 UTC 2026","passed","Thu May 21 11:40:48 UTC 2026","","test_cart","",""
"","34023","Закрытие блока изменения информации","tests","Thu May 21 11:40:48 UTC 2026","passed","Thu May 21 11:41:22 UTC 2026","","test_cart","",""
"","24829","Добавление ПВЗ","tests","Thu May 21 12:02:38 UTC 2026","passed","Thu May 21 12:03:03 UTC 2026","","test_checkout","",""
"","85202","Сохраниение нового получателя с некоретными данными","tests","Thu May 21 12:16:40 UTC 2026","passed","Thu May 21 12:18:05 UTC 2026","","test_checkout","",""
"","19289","Отмена промокода","tests","Thu May 21 11:45:04 UTC 2026","passed","Thu May 21 11:45:24 UTC 2026","","test_checkout","",""
"","16646","Кнопка Оформить заказ не активна если у пользователя не выбран получатель и адрес","tests","Thu May 21 11:48:21 UTC 2026","passed","Thu May 21 11:48:38 UTC 2026","","test_checkout","",""
"","47582","Переход на страницы Политика конфиденциальности и Договор-оферта","tests","Thu May 21 11:48:38 UTC 2026","passed","Thu May 21 11:49:25 UTC 2026","","test_checkout","",""
"","17225","Очистка поля 'Промокод'","tests","Thu May 21 11:45:24 UTC 2026","passed","Thu May 21 11:45:41 UTC 2026","","test_checkout","",""
"","15868","Раскрытие блока 'Промокод'","tests","Thu May 21 11:44:15 UTC 2026","passed","Thu May 21 11:44:31 UTC 2026","","test_checkout","",""
"","24669","Если товар не выбран кнопка 'Оформить заказ' не активна","tests","Thu May 21 11:39:38 UTC 2026","passed","Thu May 21 11:40:02 UTC 2026","","test_cart","",""
"","6935","Переход на страницу 'Магазины'","tests","Thu May 21 12:25:25 UTC 2026","passed","Thu May 21 12:25:32 UTC 2026","","test_header_links","",""
"","20341","Закрытие окна Изменить получателя через крестик","tests","Thu May 21 12:01:37 UTC 2026","passed","Thu May 21 12:01:57 UTC 2026","","test_checkout","",""
"","5895","Переход на домашнюю страницу","tests","Thu May 21 12:25:39 UTC 2026","passed","Thu May 21 12:25:45 UTC 2026","","test_header_links","",""
"","15742","Открытие модального окна Новый получатель через блок Покупатель и получатель","tests","Thu May 21 11:56:08 UTC 2026","passed","Thu May 21 11:56:23 UTC 2026","","test_checkout","",""
"","16837","Переход в карты через листинг адресов курьера","tests","Thu May 21 12:08:54 UTC 2026","passed","Thu May 21 12:09:11 UTC 2026","","test_checkout","",""
"","24563","Удаление всего товара (Корзина)","tests","Thu May 21 11:37:53 UTC 2026","passed","Thu May 21 11:38:17 UTC 2026","","test_cart","",""
"","23692","Выбор нового адреса","tests","Thu May 21 12:07:58 UTC 2026","passed","Thu May 21 12:08:22 UTC 2026","","test_checkout","",""
"","18960","Закрытие листинга покупателей","tests","Thu May 21 12:24:23 UTC 2026","passed","Thu May 21 12:24:41 UTC 2026","","test_checkout","",""
"","28937","Изменение получателя со всеми валидными символами в ФИО","tests","Thu May 21 12:00:55 UTC 2026","passed","Thu May 21 12:01:24 UTC 2026","","test_checkout","",""
"","61141","При достижении определенной суммы стоимость доставки равна 0","tests","Thu May 21 11:49:54 UTC 2026","passed","Thu May 21 11:50:55 UTC 2026","","test_checkout","",""
"","20812","Выбор нового получателя","tests","Thu May 21 11:56:40 UTC 2026","passed","Thu May 21 11:57:00 UTC 2026","","test_checkout","",""
"","25807","Итоговая стоимость заказа со скидкой по акции","tests","Thu May 21 11:47:40 UTC 2026","passed","Thu May 21 11:48:06 UTC 2026","","test_checkout","",""
"","28572","Создание нового получателя со всеми валидными символами в ФИО","tests","Thu May 21 11:54:42 UTC 2026","passed","Thu May 21 11:55:11 UTC 2026","","test_checkout","",""
"","38884","Вернутся в корзину через нажатие на пространство вне окна","tests","Thu May 21 11:43:00 UTC 2026","passed","Thu May 21 11:43:39 UTC 2026","","test_cart","",""
"","20967","Активация окна Изменить получателя","tests","Thu May 21 11:57:01 UTC 2026","passed","Thu May 21 11:57:21 UTC 2026","","test_checkout","",""
"","26063","Изменение цены в блоке калькуляции по части позиций (Чек-бокс)","tests","Thu May 21 11:36:39 UTC 2026","passed","Thu May 21 11:37:05 UTC 2026","","test_cart","",""
"","20737","Открытие окна Изменить получателя","tests","Thu May 21 11:59:35 UTC 2026","passed","Thu May 21 11:59:56 UTC 2026","","test_checkout","",""
"","26021","При переключении аккаунта меняется состав контрагентов в чек-ауте","tests","Thu May 21 12:24:42 UTC 2026","passed","Thu May 21 12:25:08 UTC 2026","","test_checkout","",""
"","7795","Переход на страницу 'Новости'","tests","Thu May 21 12:25:59 UTC 2026","passed","Thu May 21 12:26:07 UTC 2026","","test_header_links","",""
"","29262","Переход с пустой корзины 'На главную'","tests","Thu May 21 11:38:43 UTC 2026","passed","Thu May 21 11:39:12 UTC 2026","","test_cart","",""
"","7825","Добавление товара из поиска","tests","Thu May 21 11:32:09 UTC 2026","passed","Thu May 21 11:32:17 UTC 2026","","test_add_to_cart","",""
"","15915","Открытие листинга получателей (через кнопку Изменить)","tests","Thu May 21 11:56:24 UTC 2026","passed","Thu May 21 11:56:39 UTC 2026","","test_checkout","",""
"","16107","Активация подсказки","tests","Thu May 21 11:45:54 UTC 2026","passed","Thu May 21 11:46:10 UTC 2026","","test_checkout","",""
"","15919","Переход в листинг адресов через кнопку Пункт выдачи","tests","Thu May 21 12:08:22 UTC 2026","passed","Thu May 21 12:08:38 UTC 2026","","test_checkout","",""
"","29008","Добавление нового получателя со всеми полями","tests","Thu May 21 11:52:33 UTC 2026","passed","Thu May 21 11:53:02 UTC 2026","","test_checkout","",""
"","6794","Переход на страницу 'Круг друзей'","tests","Thu May 21 12:25:52 UTC 2026","passed","Thu May 21 12:25:59 UTC 2026","","test_header_links","",""
"","13240","Добавление товара из листинга","tests","Thu May 21 11:31:45 UTC 2026","passed","Thu May 21 11:31:59 UTC 2026","","test_add_to_cart","",""
"","10459","Добавление товара из карточки товара","tests","Thu May 21 11:31:59 UTC 2026","passed","Thu May 21 11:32:09 UTC 2026","","test_add_to_cart","",""
"","24972","Активация окна авторизации в пустой корзине","tests","Thu May 21 11:39:13 UTC 2026","passed","Thu May 21 11:39:37 UTC 2026","","test_cart","",""
"","22070","Удаление адреса","tests","Thu May 21 12:07:20 UTC 2026","passed","Thu May 21 12:07:42 UTC 2026","","test_checkout","",""
"","30231","Редактирование ПВЗ","tests","Thu May 21 12:03:31 UTC 2026","passed","Thu May 21 12:04:01 UTC 2026","","test_checkout","",""
"","38267","Удаление товара нажатием на крестик (Окно изменения цены)","tests","Thu May 21 11:41:22 UTC 2026","passed","Thu May 21 11:42:00 UTC 2026","","test_cart","",""
"","17076","Применение валидного промокода","tests","Thu May 21 11:43:39 UTC 2026","passed","Thu May 21 11:43:56 UTC 2026","","test_checkout","",""
"","12263","Отправка на печать","tests","Thu May 21 11:37:17 UTC 2026","passed","Thu May 21 11:37:30 UTC 2026","","test_cart","",""
"","33392","Применение валидного промокода к неподходящему товару","tests","Thu May 21 11:44:31 UTC 2026","passed","Thu May 21 11:45:04 UTC 2026","","test_checkout","",""
"","8896","Переход на страницу 'Статьи'","tests","Thu May 21 12:25:08 UTC 2026","passed","Thu May 21 12:25:17 UTC 2026","","test_header_links","",""
"","59937","Вернутся в корзину через кнопку 'Вернутся в корзину'","tests","Thu May 21 11:42:00 UTC 2026","passed","Thu May 21 11:43:00 UTC 2026","","test_cart","",""
"","21561","Закрытие окна Новый получатель через нажатие на пространство вне окна","tests","Thu May 21 11:55:46 UTC 2026","passed","Thu May 21 11:56:08 UTC 2026","","test_checkout","",""
"","37875","Сохраниение нового получателя с некоретными даными","tests","Thu May 21 12:16:02 UTC 2026","passed","Thu May 21 12:16:40 UTC 2026","","test_checkout","",""
"","29700","Отработка кнопки Назад и Домой","tests","Thu May 21 12:09:11 UTC 2026","passed","Thu May 21 12:09:41 UTC 2026","","test_checkout","",""
"","36824","Редактирование адреса курьера","tests","Thu May 21 12:05:03 UTC 2026","passed","Thu May 21 12:05:40 UTC 2026","","test_checkout","",""
"","36979","Способы оплаты Онлайн-оплата и Оплата по счету не доступны","tests","Thu May 21 12:13:28 UTC 2026","passed","Thu May 21 12:14:05 UTC 2026","","test_checkout","",""
"","37134","Способы оплаты Онлайн-оплата и Оплата по счету доступны","tests","Thu May 21 12:14:35 UTC 2026","passed","Thu May 21 12:15:12 UTC 2026","","test_checkout","",""
"","19247","Открытие карт","tests","Thu May 21 12:02:19 UTC 2026","passed","Thu May 21 12:02:38 UTC 2026","","test_checkout","",""
"","29004","Изменение всех полей получателя","tests","Thu May 21 11:59:56 UTC 2026","passed","Thu May 21 12:00:25 UTC 2026","","test_checkout","",""
"","25062","Добавление нового получателя только с обязательными полями","tests","Thu May 21 11:54:02 UTC 2026","passed","Thu May 21 11:54:28 UTC 2026","","test_checkout","",""
"","41498","Меняю данные получателя на некорректные","tests","Thu May 21 12:18:05 UTC 2026","passed","Thu May 21 12:18:47 UTC 2026","","test_checkout","",""
"","25642","Отмена удаления товара","tests","Thu May 21 11:38:17 UTC 2026","passed","Thu May 21 11:38:43 UTC 2026","","test_cart","",""
"","21789","Закрытие окна Изменить получателя через нажатие на пространство вне окна","tests","Thu May 21 12:01:57 UTC 2026","passed","Thu May 21 12:02:19 UTC 2026","","test_checkout","",""
"","14057","Открытие модального окна авторизации","tests","Thu May 21 11:32:17 UTC 2026","passed","Thu May 21 11:32:31 UTC 2026","","test_cart","",""
"","6953","Переход на страницу 'Как сделать заказ'","tests","Thu May 21 12:25:45 UTC 2026","passed","Thu May 21 12:25:52 UTC 2026","","test_header_links","",""
"","20304","Закрытие окна Новый получатель через крестик","tests","Thu May 21 11:55:26 UTC 2026","passed","Thu May 21 11:55:46 UTC 2026","","test_checkout","",""
"","18056","Применение невалидного промокода","tests","Thu May 21 11:43:57 UTC 2026","passed","Thu May 21 11:44:15 UTC 2026","","test_checkout","",""
"","42027","Закрытие окна удаления получателя","tests","Thu May 21 11:58:38 UTC 2026","passed","Thu May 21 11:59:20 UTC 2026","","test_checkout","",""
"","25395","Число рядом с кнопкой удалить","tests","Thu May 21 11:34:45 UTC 2026","passed","Thu May 21 11:35:11 UTC 2026","","test_cart","",""
"","24617","Удаление товара нажатием на крестик (Корзина)","tests","Thu May 21 11:35:39 UTC 2026","passed","Thu May 21 11:36:03 UTC 2026","","test_cart","",""
"","20612","Активация окно подтверждения удаления","tests","Thu May 21 11:57:22 UTC 2026","passed","Thu May 21 11:57:42 UTC 2026","","test_checkout","",""
"","16304","Открытие модального окна Карты через кнопку Пункт выдачи","tests","Thu May 21 12:10:25 UTC 2026","passed","Thu May 21 12:10:41 UTC 2026","","test_checkout","",""
"","26014","Отмена удаления получателя","tests","Thu May 21 11:58:12 UTC 2026","passed","Thu May 21 11:58:38 UTC 2026","","test_checkout","",""
"","27281","Выделение части товара","tests","Thu May 21 11:34:18 UTC 2026","passed","Thu May 21 11:34:45 UTC 2026","","test_cart","",""
"","23631","Выделение всего товара","tests","Thu May 21 11:33:54 UTC 2026","passed","Thu May 21 11:34:18 UTC 2026","","test_cart","",""
"","15750","Открытие модального окна Карты через кнопку Курьером","tests","Thu May 21 12:10:41 UTC 2026","passed","Thu May 21 12:10:57 UTC 2026","","test_checkout","",""
"","22589","Изменение цены в блоке калькуляции по всем позициям","tests","Thu May 21 11:36:16 UTC 2026","passed","Thu May 21 11:36:39 UTC 2026","","test_cart","",""
"","16098","Переход в листинг адресов через кнопку Курьер","tests","Thu May 21 12:08:38 UTC 2026","passed","Thu May 21 12:08:54 UTC 2026","","test_checkout","",""
"","7155","Создание заказа с валидацией JSON-схемы","tests","Thu May 21 11:30:14 UTC 2026","failed","Thu May 21 11:30:22 UTC 2026","","test_create_order","",""
"","8176","Переход на страницу 'Акции'","tests","Thu May 21 12:26:07 UTC 2026","passed","Thu May 21 12:26:15 UTC 2026","","test_header_links","",""
"","15103","Открытие карты через кнопку Выберите способ и адрес получения","tests","Thu May 21 12:10:09 UTC 2026","passed","Thu May 21 12:10:24 UTC 2026","","test_checkout","",""
"","20873","Активация окна Удалить адрес","tests","Thu May 21 12:06:59 UTC 2026","passed","Thu May 21 12:07:20 UTC 2026","","test_checkout","",""
"","29801","Изменение только обязательных полей получателя","tests","Thu May 21 12:00:25 UTC 2026","passed","Thu May 21 12:00:55 UTC 2026","","test_checkout","",""
"","20754","В блоке отображается название выбранного контрагента","tests","Thu May 21 12:15:41 UTC 2026","passed","Thu May 21 12:16:02 UTC 2026","","test_checkout","",""
"","85897","Сохранение нового получателя с некорректным ФИО","tests","Thu May 21 12:21:46 UTC 2026","passed","Thu May 21 12:23:12 UTC 2026","","test_checkout","",""
"","27660","Удаление товара нажатием на кнопку 'Удалить'","tests","Thu May 21 11:35:11 UTC 2026","passed","Thu May 21 11:35:39 UTC 2026","","test_cart","",""
"","31881","Добавление адреса курьера","tests","Thu May 21 12:04:18 UTC 2026","passed","Thu May 21 12:04:50 UTC 2026","","test_checkout","",""
"","33300","При переключении покупателя меняется цена в блоках Итого и Доставка","tests","Thu May 21 12:23:35 UTC 2026","passed","Thu May 21 12:24:08 UTC 2026","","test_checkout","",""
"","48333","Редактирование адреса курьера с дополнительной информацией","tests","Thu May 21 12:05:54 UTC 2026","passed","Thu May 21 12:06:43 UTC 2026","","test_checkout","",""
"","15433","Удаление получателя","tests","Thu May 21 11:57:42 UTC 2026","passed","Thu May 21 11:57:58 UTC 2026","","test_checkout","",""
"","15300","Открытие листинга адресов пользователем с адресами (через кнопку Изменить)","tests","Thu May 21 12:09:54 UTC 2026","passed","Thu May 21 12:10:09 UTC 2026","","test_checkout","",""
"","41642","Переход в чек-аут","tests","Thu May 21 11:32:31 UTC 2026","passed","Thu May 21 11:33:13 UTC 2026","","test_cart","",""
"","6813","Переход на страницу 'Гарантии'","tests","Thu May 21 12:26:24 UTC 2026","passed","Thu May 21 12:26:31 UTC 2026","","test_header_links","",""
"","40895","Способ 'Оплата при получении' доступен","tests","Thu May 21 12:10:57 UTC 2026","passed","Thu May 21 12:11:38 UTC 2026","","test_checkout","",""
"","25683","Итоговая стоимость заказа с промокодом и доставкой","tests","Thu May 21 11:46:10 UTC 2026","passed","Thu May 21 11:46:36 UTC 2026","","test_checkout","",""
