"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","19253","Переход с пустой корзины 'На главную'","tests","Tue Apr 29 12:16:59 GMT 2025","passed","Tue Apr 29 12:17:18 GMT 2025","","test_cart","",""
"","18284","Удаление товара нажатием на крестик (Корзина)","tests","Tue Apr 29 12:14:55 GMT 2025","passed","Tue Apr 29 12:15:13 GMT 2025","","test_cart","",""
"","33687","Активация окна изменения цены","tests","Tue Apr 29 12:17:58 GMT 2025","passed","Tue Apr 29 12:18:32 GMT 2025","","test_cart","",""
"","19593","Удаление всего товара (Корзина)","tests","Tue Apr 29 12:16:20 GMT 2025","passed","Tue Apr 29 12:16:40 GMT 2025","","test_cart","",""
"","20636","Изменение цены в блоке калькуляции по части позиций (Чек-бокс)","tests","Tue Apr 29 12:15:31 GMT 2025","passed","Tue Apr 29 12:15:52 GMT 2025","","test_cart","",""
"","23280","Удаление товара нажатием на кнопку 'Удалить'","tests","Tue Apr 29 12:14:31 GMT 2025","passed","Tue Apr 29 12:14:55 GMT 2025","","test_cart","",""
"","29628","Вернутся в корзину через нажатие на пространство вне окна","tests","Tue Apr 29 12:20:03 GMT 2025","passed","Tue Apr 29 12:20:33 GMT 2025","","test_cart","",""
"","28987","Удаление товара нажатием на крестик (Окно изменения цены)","tests","Tue Apr 29 12:19:02 GMT 2025","passed","Tue Apr 29 12:19:31 GMT 2025","","test_cart","",""
"","9642","Изменение количества товара через счетчик","tests","Tue Apr 29 12:16:00 GMT 2025","passed","Tue Apr 29 12:16:10 GMT 2025","","test_cart","",""
"","51971","Создание заказа с валидацией JSON-схемы","tests","Tue Apr 29 12:09:08 GMT 2025","passed","Tue Apr 29 12:10:00 GMT 2025","","test_create_order","",""
"","20893","Активация окна авторизации в пустой корзине","tests","Tue Apr 29 12:17:18 GMT 2025","passed","Tue Apr 29 12:17:39 GMT 2025","","test_cart","",""
"","32246","Вернутся в корзину через кнопку 'Вернутся в корзину'","tests","Tue Apr 29 12:19:31 GMT 2025","passed","Tue Apr 29 12:20:03 GMT 2025","","test_cart","",""
"","29681","Закрытие блока изменения информации","tests","Tue Apr 29 12:18:32 GMT 2025","passed","Tue Apr 29 12:19:02 GMT 2025","","test_cart","",""
"","10609","Открытие модального окна авторизации","tests","Tue Apr 29 12:12:02 GMT 2025","passed","Tue Apr 29 12:12:13 GMT 2025","","test_cart","",""
"","18816","Отмена удаления товара","tests","Tue Apr 29 12:16:40 GMT 2025","passed","Tue Apr 29 12:16:59 GMT 2025","","test_cart","",""
"","20851","Число рядом с кнопкой удалить","tests","Tue Apr 29 12:14:10 GMT 2025","passed","Tue Apr 29 12:14:31 GMT 2025","","test_cart","",""
"","17939","Изменение цены в блоке калькуляции по всем позициям","tests","Tue Apr 29 12:15:13 GMT 2025","passed","Tue Apr 29 12:15:31 GMT 2025","","test_cart","",""
"","10314","Изменение цены в блоке калькуляции по части позиций (Счетчик)","tests","Tue Apr 29 12:16:10 GMT 2025","passed","Tue Apr 29 12:16:20 GMT 2025","","test_cart","",""
"","8414","Отправка на печать","tests","Tue Apr 29 12:15:52 GMT 2025","passed","Tue Apr 29 12:16:00 GMT 2025","","test_cart","",""
"","18384","Выделение всего товара","tests","Tue Apr 29 12:13:33 GMT 2025","passed","Tue Apr 29 12:13:51 GMT 2025","","test_cart","",""
"","39030","Переход в чек-аут","tests","Tue Apr 29 12:12:13 GMT 2025","passed","Tue Apr 29 12:12:52 GMT 2025","","test_cart","",""
"","19156","Выделение части товара","tests","Tue Apr 29 12:13:51 GMT 2025","passed","Tue Apr 29 12:14:10 GMT 2025","","test_cart","",""
"","40390","Переход в чек-аут с пустым аккаунтом","tests","Tue Apr 29 12:12:52 GMT 2025","passed","Tue Apr 29 12:13:33 GMT 2025","","test_cart","",""
"","19000","Если товар не выбран кнопка 'Оформить заказ' не активна","tests","Tue Apr 29 12:17:39 GMT 2025","passed","Tue Apr 29 12:17:58 GMT 2025","","test_cart","",""
